daily_sigma_l,7.5942

time,avg_draw_l
00:00,0.0000
00:30,0.2462
01:00,0.0000
01:30,0.0000
02:00,0.0000
02:30,0.0000
03:00,0.1891
03:30,0.0000
04:00,0.6949
04:30,0.1840
05:00,0.0000
05:30,0.0000
06:00,0.0000
06:30,0.4256
07:00,0.4577
07:30,0.0000
08:00,0.0000
08:30,0.0000
09:00,0.0000
09:30,0.5000
10:00,0.8000
10:30,0.5147
11:00,0.4724
11:30,0.4506
12:00,0.2436
12:30,0.2397
13:00,0.6071
13:30,0.0000
14:00,0.9045
14:30,0.0000
15:00,0.5064
15:30,0.3179
16:00,0.0000
16:30,0.0000
17:00,0.3308
17:30,0.0000
18:00,0.0000
18:30,0.7846
19:00,0.0000
19:30,0.5936
20:00,1.3308
20:30,0.3615
21:00,0.0000
21:30,0.2372
22:00,0.9128
22:30,0.0000
23:00,0.0000
23:30,0.0000
