daily_sigma_l,6.3360

time,avg_draw_l
00:00,0.0000
00:30,0.0000
01:00,0.0000
01:30,0.0000
02:00,0.0000
02:30,0.0000
03:00,0.2210
03:30,0.0000
04:00,0.0000
04:30,0.0000
05:00,0.0000
05:30,0.2370
06:00,0.0000
06:30,0.6580
07:00,0.3037
07:30,1.2796
08:00,0.3210
08:30,0.3617
09:00,0.5815
09:30,0.0000
10:00,0.0000
10:30,0.6037
11:00,0.0000
11:30,0.0000
12:00,0.0000
12:30,0.0000
13:00,0.0000
13:30,0.3444
14:00,0.0000
14:30,0.2679
15:00,0.0000
15:30,1.9235
16:00,0.4296
16:30,0.3099
17:00,0.7667
17:30,0.0000
18:00,0.0000
18:30,0.0000
19:00,0.0000
19:30,0.0000
20:00,0.6302
20:30,0.8167
21:00,0.0000
21:30,1.2574
22:00,1.0043
22:30,0.0000
23:00,0.2506
23:30,0.0000
