daily_sigma_l,6.0335

time,avg_draw_l
00:00,0.0000
00:30,0.2359
01:00,0.0000
01:30,0.5205
02:00,0.5494
02:30,0.0000
03:00,0.0000
03:30,0.0000
04:00,0.0000
04:30,0.5462
05:00,0.0000
05:30,0.2872
06:00,0.5628
06:30,0.0000
07:00,0.0000
07:30,0.0000
08:00,0.0000
08:30,0.0000
09:00,0.4481
09:30,0.0000
10:00,0.4981
10:30,0.2821
11:00,1.3705
11:30,0.0000
12:00,0.1474
12:30,0.4321
13:00,0.0000
13:30,0.5994
14:00,0.0821
14:30,0.0000
15:00,0.1160
15:30,0.0000
16:00,0.0000
16:30,0.0000
17:00,0.0000
17:30,0.0000
18:00,0.0000
18:30,0.0000
19:00,1.2763
19:30,0.3000
20:00,0.5199
20:30,1.1147
21:00,0.0000
21:30,0.0000
22:00,0.0000
22:30,0.0000
23:00,0.0000
23:30,0.0000
