daily_sigma_l,7.2384

time,avg_draw_l
00:00,0.0000
00:30,0.0000
01:00,0.0000
01:30,1.2177
02:00,0.0000
02:30,0.0000
03:00,0.0000
03:30,0.0000
04:00,0.0000
04:30,0.0000
05:00,0.0000
05:30,0.2054
06:00,0.0000
06:30,0.0000
07:00,0.0000
07:30,0.0000
08:00,0.5425
08:30,0.0000
09:00,0.0000
09:30,0.6118
10:00,0.5188
10:30,0.0000
11:00,0.0000
11:30,0.6532
12:00,0.4132
12:30,1.7140
13:00,0.4844
13:30,1.5457
14:00,0.7274
14:30,0.4005
15:00,1.0602
15:30,0.3452
16:00,0.2000
16:30,0.4231
17:00,0.1167
17:30,0.0000
18:00,0.0000
18:30,0.0000
19:00,0.6957
19:30,0.0000
20:00,0.3086
20:30,0.0000
21:00,0.0000
21:30,0.5930
22:00,0.0000
22:30,0.6065
23:00,0.0000
23:30,0.9237
